STATION,NAME,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,DATE_healdsburg,PRCP_healdsburg,TOBS_healdsburg,,,,,,,,,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES
USC00049124,"UKIAH 4 WSW, CA US",11/30/1996,,,,,0,",,0,0800",11/5/1996,0,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/1/1996,,,,,24.1,",,0,0800",11/6/1996,0,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/2/1996,,,,,0,",,0,0800",11/7/1996,0,11.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/3/1996,,,,,1.3,",,0,0800",11/8/1996,0,17.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/4/1996,,,,,3,",,0,0800",11/9/1996,0,11.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/5/1996,,,,,58.4,",,0,0800",11/10/1996,0,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/6/1996,,,,,4.8,",,0,0800",11/11/1996,0,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/7/1996,,,,,1.3,",,0,0800",11/12/1996,0,18.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/8/1996,,,,,17.5,",,0,0800",11/13/1996,0,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/9/1996,,,,,21.1,",,0,0800",11/14/1996,0,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/10/1996,,,,,52.1,",,0,0800",11/15/1996,0,7.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/11/1996,,,,,15,",,0,0800",11/16/1996,10.7,8.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/12/1996,,,,,18,",,0,0800",11/17/1996,20.3,2.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/13/1996,,,,,10.2,",,0,0800",11/18/1996,12.4,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/14/1996,,,,,0,",,0,0800",11/19/1996,43.9,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/15/1996,,,,,0,",,0,0800",11/20/1996,3.3,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/16/1996,,,,,0,",,0,0800",11/21/1996,3,13.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/17/1996,,,,,0,",,0,0800",11/22/1996,20.3,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/18/1996,,,,,0,",,0,0800",11/23/1996,0,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/19/1996,,,,,0,",,0,0800",11/24/1996,4.8,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/20/1996,,,,,0,",,0,0800",11/25/1996,0,13.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/21/1996,,,,,38.4,",,0,0800",11/26/1996,0,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/22/1996,,,,,16.5,",,0,0800",11/27/1996,0,9.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/23/1996,,,,,22.6,",,0,0800",11/28/1996,0,11.7,,,,,,,,,0,"P,,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",12/24/1996,,,,,0,",,0,0800",11/29/1996,0,10,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/25/1996,,,,,0,",,0,0800",11/30/1996,0,13.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/26/1996,,,,,8.4,",,0,0800",12/1/1996,3,10,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/27/1996,,,,,35.1,",,0,0800",12/2/1996,0,8.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/28/1996,,,,,20.3,",,0,0800",12/3/1996,0,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/29/1996,,,,,21.1,",,0,0800",12/4/1996,15.2,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/30/1996,,,,,35.1,",,0,0800",12/5/1996,28.4,11.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",12/31/1996,,,,,58.2,",,0,0800",12/6/1996,4.8,8.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/1/1997,,,,,63,",,0,0800",12/7/1996,9.7,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/2/1997,,,,,46.2,",,0,0800",12/8/1996,4.3,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/3/1997,,,,,8.4,",,0,0800",12/9/1996,74.2,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/4/1997,,,,,0,",,0,0800",12/10/1996,44.5,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/5/1997,,,,,0,",,0,0800",12/11/1996,22.4,13.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/6/1997,,,,,0,",,0,0800",12/12/1996,0.5,13.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/7/1997,,,,,0,",,0,0800",12/13/1996,7.6,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/8/1997,,,,,0,",,0,0800",12/14/1996,0,8.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/9/1997,,,,,0,",,0,0800",12/15/1996,0,7.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/10/1997,,,,,0,",,0,0800",12/16/1996,0,8.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/11/1997,,,,,0,",,0,0800",12/17/1996,0,13.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/12/1997,,,,,0.5,",,0,0800",12/18/1996,0,6.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/13/1997,,,,,0,",,0,0800",12/19/1996,0,,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/14/1997,,,,,0,",,0,0800",12/20/1996,0,6.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/15/1997,,,,,2.8,",,0,0800",12/21/1996,19.1,8.9,,,,,,,,,0,"T,,0",0,"T,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/16/1997,,,,,0,"T,,0,0800",12/22/1996,11.9,5.6,,,,,,,,,0,"P,,0",0,",,0"
USC00049124,"UKIAH 4 WSW, CA US",1/17/1997,,,,,0.8,",,0,0800",12/23/1996,0,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/18/1997,,,,,0,",,0,0800",12/24/1996,0,7.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/19/1997,,,,,0,",,0,0800",12/25/1996,0,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/20/1997,,,,,7.6,",,0,0800",12/26/1996,33,11.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/21/1997,,,,,29,",,0,0800",12/27/1996,21.8,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/22/1997,,,,,28.2,",,0,0800",12/28/1996,4.6,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/23/1997,,,,,36.8,",,0,0800",12/29/1996,40.9,13.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/24/1997,,,,,0,"T,,0,0800",12/30/1996,38.1,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/25/1997,,,,,59.2,",,0,0800",12/31/1996,53.1,16.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/26/1997,,,,,36.1,",,0,0800",1/1/1997,71.6,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/27/1997,,,,,1,",,0,0800",1/2/1997,10.9,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/28/1997,,,,,16.3,",,0,0800",1/3/1997,3.8,8.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/29/1997,,,,,3.8,",,0,0800",1/4/1997,0,7.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/30/1997,,,,,0,",,0,0800",1/5/1997,0,8.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",1/31/1997,,,,,0,",,0,0800",1/6/1997,0,8.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/1/1997,,,,,6.4,",,0,0800",1/7/1997,0,7.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/2/1997,,,,,0,",,0,0800",1/8/1997,0,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/3/1997,,,,,0,",,0,0800",1/9/1997,0,8.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/4/1997,,,,,13.2,",,0,0800",1/10/1997,0,8.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/5/1997,,,,,0.5,",,0,0800",1/11/1997,0,8.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/6/1997,,,,,0,",,0,0800",1/12/1997,2.3,8.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/7/1997,,,,,0,",,0,0800",1/13/1997,0,5,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/8/1997,,,,,3.3,",,0,0800",1/14/1997,0,8.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/9/1997,,,,,0,",,0,0800",1/15/1997,8.1,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/10/1997,,,,,6.6,",,0,0800",1/16/1997,0.3,9.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/11/1997,,,,,0,",,0,0800",1/17/1997,0,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/12/1997,,,,,0,",,0,0800",1/18/1997,0,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/13/1997,,,,,0,",,0,0800",1/19/1997,0,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/14/1997,,,,,0,",,0,0800",1/20/1997,8.4,9.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/15/1997,,,,,0,",,0,0800",1/21/1997,23.6,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/16/1997,,,,,0,",,0,0800",1/22/1997,106.4,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/17/1997,,,,,16,",,0,0800",1/23/1997,0,11.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/18/1997,,,,,0,",,0,0800",1/24/1997,8.4,8.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/19/1997,,,,,9.1,",,0,0800",1/25/1997,74.4,13.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/20/1997,,,,,1,",,0,0800",1/26/1997,43.2,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/21/1997,,,,,0,",,0,0800",1/27/1997,1,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/22/1997,,,,,0,",,0,0800",1/28/1997,1.3,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/23/1997,,,,,0,",,0,0800",1/29/1997,0,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/24/1997,,,,,0,",,0,0800",1/30/1997,0,13.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/25/1997,,,,,0,",,0,0800",1/31/1997,2.8,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/26/1997,,,,,0,",,0,0800",2/1/1997,0,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/27/1997,,,,,1.3,",,0,0800",2/2/1997,1.3,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",2/28/1997,,,,,0.8,",,0,0800",2/3/1997,0,11.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/1/1997,,,,,0,",,0,0800",2/4/1997,5.1,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/2/1997,,,,,26.9,",,0,0800",2/5/1997,0.3,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/3/1997,,,,,3,",,0,0800",2/6/1997,1,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/4/1997,,,,,0,",,0,0800",2/7/1997,0,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/5/1997,,,,,0,",,0,0800",2/8/1997,0,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/6/1997,,,,,0.5,",,0,0800",2/9/1997,0,9.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/7/1997,,,,,0,",,0,0800",2/10/1997,0,16.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/8/1997,,,,,0,",,0,0800",2/11/1997,0,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/9/1997,,,,,0,",,0,0800",2/12/1997,0,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/10/1997,,,,,0,",,0,0800",2/13/1997,0,17.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/11/1997,,,,,0,",,0,0800",2/14/1997,0,18.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/12/1997,,,,,0,",,0,0800",2/15/1997,0,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/13/1997,,,,,0,",,0,0800",2/16/1997,0,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/14/1997,,,,,0,",,0,0800",2/17/1997,3,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/15/1997,,,,,0,",,0,0800",2/18/1997,0,18.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/16/1997,,,,,14,",,0,0800",2/19/1997,0,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/17/1997,,,,,35.8,",,0,0800",2/20/1997,0.3,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/18/1997,,,,,0,",,0,0800",2/21/1997,0,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/19/1997,,,,,0,",,0,0800",2/22/1997,0,17.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/20/1997,,,,,1,",,0,0800",2/23/1997,0,16.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/21/1997,,,,,0,"T,,0,0800",2/24/1997,0,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/22/1997,,,,,0,",,0,0800",2/25/1997,0,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/23/1997,,,,,0,",,0,0800",2/26/1997,0,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/24/1997,,,,,0,",,0,0800",2/27/1997,0,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/25/1997,,,,,0,",,0,0800",2/28/1997,0,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/26/1997,,,,,0,",,0,0800",3/1/1997,0,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/27/1997,,,,,0,",,0,0800",3/2/1997,11.2,9.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/28/1997,,,,,0,",,0,0800",3/3/1997,0,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/29/1997,,,,,0,",,0,0800",3/4/1997,0,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/30/1997,,,,,0,",,0,0800",3/5/1997,0,12.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",3/31/1997,,,,,7.6,",,0,0800",3/6/1997,0,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/1/1997,,,,,0.3,",,0,0800",3/7/1997,0,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/2/1997,,,,,0,",,0,0800",3/8/1997,0,18.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/3/1997,,,,,0,",,0,0800",3/9/1997,0,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/4/1997,,,,,0,",,0,0800",3/10/1997,0,20.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/5/1997,,,,,0,",,0,0800",3/11/1997,0,10,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/6/1997,,,,,0,",,0,0800",3/12/1997,0,16.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/7/1997,,,,,1,",,0,0800",3/13/1997,0,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/8/1997,,,,,0,",,0,0800",3/14/1997,0,17.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/9/1997,,,,,0,",,0,0800",3/15/1997,0,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/10/1997,,,,,0,",,0,0800",3/16/1997,50.8,11.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/11/1997,,,,,0,",,0,0800",3/17/1997,0,16.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/12/1997,,,,,0.8,",,0,0800",3/18/1997,0,20,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/13/1997,,,,,0,",,0,0800",3/19/1997,0,20,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/14/1997,,,,,0,",,0,0800",3/20/1997,0,21.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/15/1997,,,,,0,",,0,0800",3/21/1997,0,22.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/16/1997,,,,,0,",,0,0800",3/22/1997,0,13.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/17/1997,,,,,1.5,",,0,0800",3/23/1997,0,20.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/18/1997,,,,,0,",,0,0800",3/24/1997,0,20.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/19/1997,,,,,18,",,0,0800",3/25/1997,0,20,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/20/1997,,,,,9.7,",,0,0800",3/26/1997,0,18.3,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/21/1997,,,,,0.3,",,0,0800",3/27/1997,0,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/22/1997,,,,,5.1,",,0,0800",3/28/1997,0,21.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/23/1997,,,,,11.9,",,0,0800",3/29/1997,0,19.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/24/1997,,,,,0,",,0,0800",3/30/1997,0.5,12.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/25/1997,,,,,0,",,0,0800",3/31/1997,0,10.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/26/1997,,,,,0,",,0,0800",4/1/1997,0,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/27/1997,,,,,0,",,0,0800",4/2/1997,0,14.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/28/1997,,,,,0,",,0,0800",4/3/1997,0,19.4,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/29/1997,,,,,0.3,",,0,0800",4/4/1997,0,16.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",4/30/1997,,,,,0.3,",,0,0800",4/5/1997,0,10,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/1/1997,,,,,0,"T,,0,0800",4/6/1997,0,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/2/1997,,,,,0,"P,,0,0800",4/7/1997,0,17.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/3/1997,,,,,1.3,",,0,0800",4/8/1997,0,17.2,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/4/1997,,,,,0,"P,,0,0800",4/9/1997,0,16.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/5/1997,,,,,0,"P,,0,0800",4/10/1997,0,16.7,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/6/1997,,,,,0,"P,,0,0800",4/11/1997,0,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/7/1997,,,,,0,"P,,0,0800",4/12/1997,0.5,15,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/8/1997,,,,,0,"P,,0,0800",4/13/1997,0,18.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/9/1997,,,,,0,"P,,0,0800",4/14/1997,0,21.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/10/1997,,,,,0,"P,,0,0800",4/15/1997,0,23.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/11/1997,,,,,0,"P,,0,0800",4/16/1997,0,18.9,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/12/1997,,,,,0,"P,,0,0800",4/17/1997,0,20.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/13/1997,,,,,0,"P,,0,0800",4/18/1997,21.3,16.1,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/14/1997,,,,,0,"P,,0,0800",4/19/1997,2.5,15.6,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/15/1997,,,,,0,"P,,0,0800",4/20/1997,0.8,17.8,,,,,,,,,0,"P,,0",0,"P,,0"
USC00049124,"UKIAH 4 WSW, CA US",5/16/1997,,,,,0,"P,,0,0800",4/21/1997,0,20,,,,,,,,,0,"P,,0",0,"P,,0"
